NCI1/NCI1.	103	0	19	20

NCI1/NCI1.	104	0	19	21

NCI1/NCI1.	105	0	18	19

NCI1/NCI1.	106	0	11	11

NCI1/NCI1.	107	0	23	25

NCI1/NCI1.	108	0.466666666666667	12	13

NCI1/NCI1.	109	0	19	20

NCI1/NCI1.	110	0	15	16

NCI1/NCI1.	111	0	17	18

NCI1/NCI1.	112	0	21	21

NCI1/NCI1.	113	0	26	30

NCI1/NCI1.	114	0	23	25

NCI1/NCI1.	115	0	38	45

NCI1/NCI1.	116	0	24	26

NCI1/NCI1.	117	0	16	16

NCI1/NCI1.	118	0	16	18

NCI1/NCI1.	119	0	20	22

NCI1/NCI1.	120	0	27	30

NCI1/NCI1.	121	0	19	21

NCI1/NCI1.	122	0	35	38

NCI1/NCI1.	123	0	49	53

NCI1/NCI1.	124	0	18	17

NCI1/NCI1.	125	0	34	38

NCI1/NCI1.	126	0	26	29

NCI1/NCI1.	127	0	20	23

NCI1/NCI1.	128	0	23	26

NCI1/NCI1.	129	0	18	20

NCI1/NCI1.	130	0	27	30

NCI1/NCI1.	131	0	40	44

NCI1/NCI1.	132	0	23	25

NCI1/NCI1.	133	0	29	31

NCI1/NCI1.	134	0	19	22

NCI1/NCI1.	135	0	25	28

NCI1/NCI1.	136	0	41	45

NCI1/NCI1.	137	0	24	27

NCI1/NCI1.	138	0	23	26

NCI1/NCI1.	139	0	33	37

NCI1/NCI1.	140	0	25	27

NCI1/NCI1.	141	0	27	30

NCI1/NCI1.	142	0	24	27

NCI1/NCI1.	143	0	27	29

NCI1/NCI1.	144	0	37	40

NCI1/NCI1.	145	0	21	24

NCI1/NCI1.	146	0	26	30

NCI1/NCI1.	147	0	22	25

NCI1/NCI1.	148	0	48	53

NCI1/NCI1.	149	0	18	20

NCI1/NCI1.	150	0	24	28

NCI1/NCI1.	151	0	29	33

NCI1/NCI1.	152	0	27	30

NCI1/NCI1.	153	0	27	30

NCI1/NCI1.	154	0	36	40

NCI1/NCI1.	155	0.111111111111111	19	20

NCI1/NCI1.	156	0	28	32

NCI1/NCI1.	157	0	47	51

NCI1/NCI1.	158	0	45	52

NCI1/NCI1.	159	0	39	43

NCI1/NCI1.	160	0	40	46

NCI1/NCI1.	161	0.0347222222222222	29	32

NCI1/NCI1.	162	0	18	19

NCI1/NCI1.	163	0	21	22

NCI1/NCI1.	164	0	20	23

NCI1/NCI1.	165	0	21	23

NCI1/NCI1.	166	0	24	26

NCI1/NCI1.	167	0	32	35

NCI1/NCI1.	168	0	37	41

NCI1/NCI1.	169	0	32	36

NCI1/NCI1.	170	0	30	33

NCI1/NCI1.	171	0	30	34

NCI1/NCI1.	172	0	44	49

NCI1/NCI1.	173	0	33	34

NCI1/NCI1.	174	0.101449275362319	27	30

NCI1/NCI1.	175	0	32	34

NCI1/NCI1.	176	0	16	17

NCI1/NCI1.	177	0	18	20

NCI1/NCI1.	178	0.166666666666667	16	18

NCI1/NCI1.	179	0	29	31

NCI1/NCI1.	180	0	38	42

NCI1/NCI1.	181	0	21	24

NCI1/NCI1.	182	0	24	27

NCI1/NCI1.	183	0	19	20

NCI1/NCI1.	184	0	36	40

NCI1/NCI1.	185	0	21	24

NCI1/NCI1.	186	0	33	36

NCI1/NCI1.	187	0	26	30

NCI1/NCI1.	188	0	21	23

NCI1/NCI1.	189	0	33	36

NCI1/NCI1.	190	0	15	17

NCI1/NCI1.	191	0	27	30

NCI1/NCI1.	192	0	28	30

NCI1/NCI1.	193	0	17	19

NCI1/NCI1.	194	0	36	40

NCI1/NCI1.	195	0	24	28

NCI1/NCI1.	196	0	13	14

NCI1/NCI1.	197	0	22	24

NCI1/NCI1.	198	0	27	31

NCI1/NCI1.	199	0	34	37

NCI1/NCI1.	200	0	23	24

NCI1/NCI1.	201	0	26	29

NCI1/NCI1.	202	0	36	41

NCI1/NCI1.	203	0	22	24

NCI1/NCI1.	204	0	24	27

NCI1/NCI1.	205	0	46	50

NCI1/NCI1.	206	0	26	28

NCI1/NCI1.	207	0	16	17

NCI1/NCI1.	208	0	25	28

NCI1/NCI1.	209	0	26	29

NCI1/NCI1.	210	0	27	28

NCI1/NCI1.	211	0	41	47

NCI1/NCI1.	212	0	40	46

NCI1/NCI1.	213	0	23	26

NCI1/NCI1.	214	0	22	23

NCI1/NCI1.	215	0	24	26

NCI1/NCI1.	216	0	17	20

NCI1/NCI1.	217	0	31	36

NCI1/NCI1.	218	0	20	20

NCI1/NCI1.	219	0	31	32

NCI1/NCI1.	220	0	28	30

NCI1/NCI1.	221	0	36	38

NCI1/NCI1.	222	0	29	32

NCI1/NCI1.	223	0	40	46

NCI1/NCI1.	224	0	21	23

NCI1/NCI1.	225	0	27	29

NCI1/NCI1.	226	0	30	34

NCI1/NCI1.	227	0.0681818181818182	37	39

NCI1/NCI1.	228	0	27	32

NCI1/NCI1.	229	0	25	29

NCI1/NCI1.	230	0	16	17

NCI1/NCI1.	231	0	27	30

NCI1/NCI1.	232	0	28	31

NCI1/NCI1.	233	0	19	20

NCI1/NCI1.	234	0	18	21

NCI1/NCI1.	235	0	16	17

NCI1/NCI1.	236	0.185185185185185	19	24

NCI1/NCI1.	237	0	56	57

NCI1/NCI1.	238	0	32	36

NCI1/NCI1.	239	0	21	22

NCI1/NCI1.	240	0	32	35

NCI1/NCI1.	241	0	28	33

NCI1/NCI1.	242	0	30	33

NCI1/NCI1.	243	0	12	13

NCI1/NCI1.	244	0	16	18

NCI1/NCI1.	245	0	49	54

NCI1/NCI1.	246	0	21	23

NCI1/NCI1.	247	0	26	30

NCI1/NCI1.	248	0	27	30

NCI1/NCI1.	249	0	37	41

NCI1/NCI1.	250	0	32	37

NCI1/NCI1.	251	0	28	29

NCI1/NCI1.	252	0	12	13

NCI1/NCI1.	253	0	11	12

NCI1/NCI1.	254	0	21	23

NCI1/NCI1.	255	0	29	29

NCI1/NCI1.	256	0	21	22

NCI1/NCI1.	257	0	20	21

NCI1/NCI1.	258	0	43	48

NCI1/NCI1.	259	0	35	34

NCI1/NCI1.	260	0	17	19

NCI1/NCI1.	261	0	22	25

NCI1/NCI1.	262	0	19	23

NCI1/NCI1.	263	0	30	35

NCI1/NCI1.	264	0	19	21

NCI1/NCI1.	265	0	28	29

NCI1/NCI1.	266	0	29	32

NCI1/NCI1.	267	0	26	28

NCI1/NCI1.	268	0	54	61

NCI1/NCI1.	269	0	15	15

NCI1/NCI1.	270	0	13	14

NCI1/NCI1.	271	0	34	38

NCI1/NCI1.	272	0	15	16

NCI1/NCI1.	273	0	23	25

NCI1/NCI1.	274	0	24	26

NCI1/NCI1.	275	0	21	21

NCI1/NCI1.	276	0	13	14

NCI1/NCI1.	277	0	25	27

NCI1/NCI1.	278	0	21	24

NCI1/NCI1.	279	0	21	22

NCI1/NCI1.	280	0	63	69

NCI1/NCI1.	281	0	28	33

NCI1/NCI1.	282	0	26	27

NCI1/NCI1.	283	0	23	24

NCI1/NCI1.	284	0	48	52

NCI1/NCI1.	285	0.0333333333333333	24	26

NCI1/NCI1.	286	0	23	27

NCI1/NCI1.	287	0	64	68

NCI1/NCI1.	288	0	16	17

NCI1/NCI1.	289	0	20	21

NCI1/NCI1.	290	0	27	28

NCI1/NCI1.	291	0.111111111111111	23	26

NCI1/NCI1.	292	0	17	19

NCI1/NCI1.	293	0	20	22

NCI1/NCI1.	294	0	16	17

NCI1/NCI1.	295	0	26	28

NCI1/NCI1.	296	0	31	33

NCI1/NCI1.	297	0	26	28

NCI1/NCI1.	298	0	34	37

NCI1/NCI1.	299	0	38	42

NCI1/NCI1.	300	0	16	17

NCI1/NCI1.	301	0	27	29

NCI1/NCI1.	302	0	33	36

NCI1/NCI1.	303	0	25	25

NCI1/NCI1.	304	0	23	25

NCI1/NCI1.	305	0	20	21

NCI1/NCI1.	306	0	36	38

NCI1/NCI1.	307	0	25	27

NCI1/NCI1.	308	0	29	31

NCI1/NCI1.	309	0	28	32

NCI1/NCI1.	310	0	23	25

NCI1/NCI1.	311	0	32	37

NCI1/NCI1.	312	0	33	36

NCI1/NCI1.	313	0	37	40

NCI1/NCI1.	314	0	25	28

NCI1/NCI1.	315	0	22	24

NCI1/NCI1.	316	0	22	23

NCI1/NCI1.	317	0	28	29

NCI1/NCI1.	318	0	32	33

NCI1/NCI1.	319	0	23	25

NCI1/NCI1.	320	0	40	45

NCI1/NCI1.	321	0	17	18

NCI1/NCI1.	322	0	23	25

NCI1/NCI1.	323	0	31	33

NCI1/NCI1.	324	0	34	37

NCI1/NCI1.	325	0	32	36

NCI1/NCI1.	326	0	16	18

NCI1/NCI1.	327	0	19	21

NCI1/NCI1.	328	0	34	40

NCI1/NCI1.	329	0	25	27

NCI1/NCI1.	330	0	40	46

NCI1/NCI1.	331	0	38	43

NCI1/NCI1.	332	0	22	23

NCI1/NCI1.	333	0	34	38

NCI1/NCI1.	334	0	19	21

NCI1/NCI1.	335	0	19	20

NCI1/NCI1.	336	0	38	41

NCI1/NCI1.	337	0	32	34

NCI1/NCI1.	338	0	13	15

NCI1/NCI1.	339	0	33	36

NCI1/NCI1.	340	0	26	28

NCI1/NCI1.	341	0	48	52

NCI1/NCI1.	342	0	26	27

NCI1/NCI1.	343	0	27	30

NCI1/NCI1.	344	0	30	30

NCI1/NCI1.	345	0	17	17

NCI1/NCI1.	346	0	24	27

NCI1/NCI1.	347	0	40	44

NCI1/NCI1.	348	0	26	27

NCI1/NCI1.	349	0	15	17

NCI1/NCI1.	350	0	32	34

NCI1/NCI1.	351	0	18	19

NCI1/NCI1.	352	0	12	13

NCI1/NCI1.	353	0	21	23

NCI1/NCI1.	354	0	16	18

NCI1/NCI1.	355	0	18	19

NCI1/NCI1.	356	0	22	25

NCI1/NCI1.	357	0	33	35

NCI1/NCI1.	358	0	21	23

NCI1/NCI1.	359	0	31	33

NCI1/NCI1.	360	0	25	28

NCI1/NCI1.	361	0	21	24

NCI1/NCI1.	362	0	27	30

NCI1/NCI1.	363	0	26	29

NCI1/NCI1.	364	0	21	22

NCI1/NCI1.	365	0	18	20

NCI1/NCI1.	366	0	21	22

NCI1/NCI1.	367	0	28	28

NCI1/NCI1.	368	0	28	31

NCI1/NCI1.	369	0	31	33

NCI1/NCI1.	370	0	21	23

NCI1/NCI1.	371	0	27	30

NCI1/NCI1.	372	0	30	33

NCI1/NCI1.	373	0	14	15

NCI1/NCI1.	374	0	30	33

NCI1/NCI1.	375	0	10	9

NCI1/NCI1.	376	0	16	19

NCI1/NCI1.	377	0	55	58

NCI1/NCI1.	378	0	33	36

NCI1/NCI1.	379	0	24	25

NCI1/NCI1.	380	0	18	19

NCI1/NCI1.	381	0	18	18

NCI1/NCI1.	382	0	22	24

NCI1/NCI1.	383	0	28	30

NCI1/NCI1.	384	0	27	29

NCI1/NCI1.	385	0	16	15

NCI1/NCI1.	386	0	16	17

NCI1/NCI1.	387	0	30	32

NCI1/NCI1.	388	0	24	27

NCI1/NCI1.	389	0	32	35

NCI1/NCI1.	390	0	51	55

NCI1/NCI1.	391	0	34	37

NCI1/NCI1.	392	0	17	16

NCI1/NCI1.	393	0	14	15

NCI1/NCI1.	394	0	33	39

NCI1/NCI1.	395	0	16	17

NCI1/NCI1.	396	0	28	31

NCI1/NCI1.	397	0	29	32

NCI1/NCI1.	398	0	16	15

NCI1/NCI1.	399	0	17	16

NCI1/NCI1.	400	0	29	29

NCI1/NCI1.	401	0	31	34

NCI1/NCI1.	402	0	13	15

NCI1/NCI1.	403	0	37	45

NCI1/NCI1.	404	0	26	28

NCI1/NCI1.	405	0	19	20

NCI1/NCI1.	406	0	21	23

NCI1/NCI1.	407	0	26	29

NCI1/NCI1.	408	0	26	29

NCI1/NCI1.	409	0	30	33

NCI1/NCI1.	410	0	24	27

NCI1/NCI1.	411	0.06	31	35

NCI1/NCI1.	412	0	20	23

NCI1/NCI1.	413	0	21	23

NCI1/NCI1.	414	0	35	35

NCI1/NCI1.	415	0	33	36

NCI1/NCI1.	416	0	33	36

NCI1/NCI1.	417	0	19	21

NCI1/NCI1.	418	0	19	21

NCI1/NCI1.	419	0	19	21

NCI1/NCI1.	420	0	33	38

NCI1/NCI1.	421	0	37	43

NCI1/NCI1.	422	0	29	33

NCI1/NCI1.	423	0	14	14

NCI1/NCI1.	424	0	29	31

NCI1/NCI1.	425	0	37	39

NCI1/NCI1.	426	0	20	22

NCI1/NCI1.	427	0	21	23

NCI1/NCI1.	428	0	23	26

NCI1/NCI1.	429	0	22	25

NCI1/NCI1.	430	0	20	20

NCI1/NCI1.	431	0	32	34

NCI1/NCI1.	432	0	19	20

NCI1/NCI1.	433	0	30	33

NCI1/NCI1.	434	0	24	27

NCI1/NCI1.	435	0	24	26

NCI1/NCI1.	436	0	19	21

NCI1/NCI1.	437	0	26	30

NCI1/NCI1.	438	0	27	29

NCI1/NCI1.	439	0	21	22

NCI1/NCI1.	440	0	20	23

NCI1/NCI1.	441	0	21	23

NCI1/NCI1.	442	0	33	36

NCI1/NCI1.	443	0	20	22

NCI1/NCI1.	444	0	28	30

NCI1/NCI1.	445	0	23	24

NCI1/NCI1.	446	0	18	20

NCI1/NCI1.	447	0	34	37

NCI1/NCI1.	448	0	21	21

NCI1/NCI1.	449	0	9	9

NCI1/NCI1.	450	0	14	15

NCI1/NCI1.	451	0.157894736842105	25	28

NCI1/NCI1.	452	0	28	29

NCI1/NCI1.	453	0	21	21

NCI1/NCI1.	454	0	14	15

NCI1/NCI1.	455	0	26	28

NCI1/NCI1.	456	0	23	26

NCI1/NCI1.	457	0	21	24

NCI1/NCI1.	458	0	25	28

NCI1/NCI1.	459	0	23	24

NCI1/NCI1.	460	0	18	20

NCI1/NCI1.	461	0	24	27

NCI1/NCI1.	462	0	32	34

NCI1/NCI1.	463	0	36	39

NCI1/NCI1.	464	0	41	41

NCI1/NCI1.	465	0	20	22

NCI1/NCI1.	466	0	32	36

NCI1/NCI1.	467	0	28	29

NCI1/NCI1.	468	0	16	17

NCI1/NCI1.	469	0	27	31

NCI1/NCI1.	470	0	25	28

NCI1/NCI1.	471	0	15	16

NCI1/NCI1.	472	0	40	39

NCI1/NCI1.	473	0	43	45

NCI1/NCI1.	474	0	40	41

NCI1/NCI1.	475	0	25	28

NCI1/NCI1.	476	0	26	28

NCI1/NCI1.	477	0	17	18

NCI1/NCI1.	478	0	22	24

NCI1/NCI1.	479	0	33	37

NCI1/NCI1.	480	0	21	23

NCI1/NCI1.	481	0	18	19

NCI1/NCI1.	482	0	31	35

NCI1/NCI1.	483	0	20	21

NCI1/NCI1.	484	0	23	25

NCI1/NCI1.	485	0	24	26

NCI1/NCI1.	486	0	20	21

NCI1/NCI1.	487	0	17	17

NCI1/NCI1.	488	0	20	21

NCI1/NCI1.	489	0	23	24

NCI1/NCI1.	490	0	31	36

NCI1/NCI1.	491	0	20	23

NCI1/NCI1.	492	0	22	24

NCI1/NCI1.	493	0	25	25

NCI1/NCI1.	494	0	78	82

NCI1/NCI1.	495	0	19	20

NCI1/NCI1.	496	0	19	21

NCI1/NCI1.	497	0	24	27

NCI1/NCI1.	498	0	26	29

NCI1/NCI1.	499	0	23	25

NCI1/NCI1.	500	0	12	12

NCI1/NCI1.	501	0	22	24

NCI1/NCI1.	502	0	21	23

NCI1/NCI1.	503	0	19	21

NCI1/NCI1.	504	0	34	35

NCI1/NCI1.	505	0	16	18

NCI1/NCI1.	506	0	21	23

NCI1/NCI1.	507	0	23	25

NCI1/NCI1.	508	0	28	31

NCI1/NCI1.	509	0	24	25

NCI1/NCI1.	510	0	21	22

NCI1/NCI1.	511	0	21	22

NCI1/NCI1.	512	0	16	17

NCI1/NCI1.	513	0	27	30

NCI1/NCI1.	514	0	25	28

NCI1/NCI1.	515	0	9	9

NCI1/NCI1.	516	0	13	14

NCI1/NCI1.	517	0	45	51

NCI1/NCI1.	518	0	40	44

NCI1/NCI1.	519	0	20	22

NCI1/NCI1.	520	0	13	14

NCI1/NCI1.	521	0	22	25

NCI1/NCI1.	522	0	17	17

NCI1/NCI1.	523	0	29	31

NCI1/NCI1.	524	0	24	25

NCI1/NCI1.	525	0	19	21

NCI1/NCI1.	526	0	21	23

NCI1/NCI1.	527	0	30	33

NCI1/NCI1.	528	0	35	39

NCI1/NCI1.	529	0	17	19

NCI1/NCI1.	530	0	33	36

NCI1/NCI1.	531	0	27	30

NCI1/NCI1.	532	0	23	26

NCI1/NCI1.	533	0	22	24

NCI1/NCI1.	534	0	19	19

NCI1/NCI1.	535	0	18	20

NCI1/NCI1.	536	0	26	28

NCI1/NCI1.	537	0	13	13

NCI1/NCI1.	538	0	28	31

NCI1/NCI1.	539	0	20	23

NCI1/NCI1.	540	0	42	47

NCI1/NCI1.	541	0	20	21

NCI1/NCI1.	542	0	13	14

NCI1/NCI1.	543	0	20	21

NCI1/NCI1.	544	0	15	16

NCI1/NCI1.	545	0	31	34

NCI1/NCI1.	546	0	22	25

NCI1/NCI1.	547	0	21	24

NCI1/NCI1.	548	0	19	21

NCI1/NCI1.	549	0	10	10

NCI1/NCI1.	550	0	17	16

NCI1/NCI1.	551	0	57	59

NCI1/NCI1.	552	0	24	25

NCI1/NCI1.	553	0	33	36

NCI1/NCI1.	554	0	17	18

NCI1/NCI1.	555	0	26	28

NCI1/NCI1.	556	0	40	42

NCI1/NCI1.	557	0	28	32

NCI1/NCI1.	558	0	38	39

NCI1/NCI1.	559	0	29	32

NCI1/NCI1.	560	0	32	34

NCI1/NCI1.	561	0	8	8

NCI1/NCI1.	562	0	25	26

NCI1/NCI1.	563	0	25	27

NCI1/NCI1.	564	0	13	13

NCI1/NCI1.	565	0	24	26

NCI1/NCI1.	566	0	23	25

NCI1/NCI1.	567	0	33	33

NCI1/NCI1.	568	0	20	20

NCI1/NCI1.	569	0	15	15

NCI1/NCI1.	570	0	32	33

NCI1/NCI1.	571	0	24	26

NCI1/NCI1.	572	0	23	25

NCI1/NCI1.	573	0	23	25

NCI1/NCI1.	574	0	24	26

NCI1/NCI1.	575	0	28	30

NCI1/NCI1.	576	0	25	27

NCI1/NCI1.	577	0	23	25

NCI1/NCI1.	578	0	20	21

NCI1/NCI1.	579	0	22	24

NCI1/NCI1.	580	0	41	43

NCI1/NCI1.	581	0	20	20

NCI1/NCI1.	582	0	32	37

NCI1/NCI1.	583	0	28	31

NCI1/NCI1.	584	0	27	31

NCI1/NCI1.	585	0.075	25	29

NCI1/NCI1.	586	0	31	34

NCI1/NCI1.	587	0	18	19

NCI1/NCI1.	588	0	18	19

NCI1/NCI1.	589	0	33	35

NCI1/NCI1.	590	0	31	33

NCI1/NCI1.	591	0	32	35

NCI1/NCI1.	592	0	16	16

NCI1/NCI1.	593	0	16	17

NCI1/NCI1.	594	0	31	35

NCI1/NCI1.	595	0	23	25

NCI1/NCI1.	596	0	39	43

NCI1/NCI1.	597	0	22	24

NCI1/NCI1.	598	0	24	27

NCI1/NCI1.	599	0	21	24

NCI1/NCI1.	600	0	43	46

NCI1/NCI1.	601	0	35	33

NCI1/NCI1.	602	0	84	93

NCI1/NCI1.	603	0	74	82

NCI1/NCI1.	604	0	74	82

NCI1/NCI1.	605	0	34	35

NCI1/NCI1.	606	0	23	24

NCI1/NCI1.	607	0	38	40

NCI1/NCI1.	608	0	34	37

NCI1/NCI1.	609	0	17	18

NCI1/NCI1.	610	0	20	21

NCI1/NCI1.	611	0	18	18

NCI1/NCI1.	612	0	24	26

NCI1/NCI1.	613	0.180555555555556	15	16

NCI1/NCI1.	614	0	17	18

NCI1/NCI1.	615	0	17	18

NCI1/NCI1.	616	0	17	18

NCI1/NCI1.	617	0	17	18

NCI1/NCI1.	618	0.196969696969697	14	15

NCI1/NCI1.	619	0	17	17

NCI1/NCI1.	620	0	16	17

NCI1/NCI1.	621	0	24	27

NCI1/NCI1.	622	0	27	30

NCI1/NCI1.	623	0	15	16

NCI1/NCI1.	624	0	19	21

NCI1/NCI1.	625	0	21	23

NCI1/NCI1.	626	0	20	22

NCI1/NCI1.	627	0	31	36

NCI1/NCI1.	628	0	25	28

NCI1/NCI1.	629	0	31	34

NCI1/NCI1.	630	0	8	7

NCI1/NCI1.	631	0	56	65

NCI1/NCI1.	632	0	34	35

NCI1/NCI1.	633	0	30	33

NCI1/NCI1.	634	0	26	26

NCI1/NCI1.	635	0	36	41

NCI1/NCI1.	636	0	37	42

NCI1/NCI1.	637	0	35	38

NCI1/NCI1.	638	0	37	41

NCI1/NCI1.	639	0	26	30

NCI1/NCI1.	640	0	21	24

NCI1/NCI1.	641	0	39	45

NCI1/NCI1.	642	0	36	42

NCI1/NCI1.	643	0	18	20

NCI1/NCI1.	644	0	23	23

NCI1/NCI1.	645	0	23	23

NCI1/NCI1.	646	0	26	27

NCI1/NCI1.	647	0	13	16

NCI1/NCI1.	648	0	27	29

NCI1/NCI1.	649	0	27	29

NCI1/NCI1.	650	0	13	15

NCI1/NCI1.	651	0	60	65

NCI1/NCI1.	652	0	13	13

NCI1/NCI1.	653	0	28	32

NCI1/NCI1.	654	0	27	29

NCI1/NCI1.	655	0	26	30

NCI1/NCI1.	656	0	21	24

NCI1/NCI1.	657	0	17	19

NCI1/NCI1.	658	0	43	48

NCI1/NCI1.	659	0	50	55

NCI1/NCI1.	660	0	47	52

NCI1/NCI1.	661	0	47	52

NCI1/NCI1.	662	0	26	28

NCI1/NCI1.	663	0	28	29

NCI1/NCI1.	664	0	19	21

NCI1/NCI1.	665	0	15	14

NCI1/NCI1.	666	0	37	38

NCI1/NCI1.	667	0	13	18

NCI1/NCI1.	668	0	17	17

NCI1/NCI1.	669	0	20	23

NCI1/NCI1.	670	0	30	32

NCI1/NCI1.	671	0	25	26

NCI1/NCI1.	672	0	23	26

NCI1/NCI1.	673	0	27	30

NCI1/NCI1.	674	0	29	29

NCI1/NCI1.	675	0	22	22

NCI1/NCI1.	676	0	23	23

NCI1/NCI1.	677	0	21	20

NCI1/NCI1.	678	0	18	18

NCI1/NCI1.	679	0	18	18

NCI1/NCI1.	680	0	15	16

NCI1/NCI1.	681	0	34	35

NCI1/NCI1.	682	0	25	25

NCI1/NCI1.	683	0	17	16

NCI1/NCI1.	684	0	44	47

NCI1/NCI1.	685	0	35	38

NCI1/NCI1.	686	0	23	25

NCI1/NCI1.	687	0	19	20

NCI1/NCI1.	688	0	20	21

NCI1/NCI1.	689	0	34	38

NCI1/NCI1.	690	0	39	43

NCI1/NCI1.	691	0	13	12

NCI1/NCI1.	692	0	15	14

NCI1/NCI1.	693	0	27	30

NCI1/NCI1.	694	0	19	22

NCI1/NCI1.	695	0	25	27

NCI1/NCI1.	696	0	17	18

